date,hour,total_sales
2023-11-03,12,326.49
2023-11-03,13,318.28
2023-11-03,14,233.84
2023-11-03,15,203.5
2023-11-03,16,339.48
2023-11-03,17,648.1
2023-11-03,18,332.74
2023-11-03,19,151.61
2023-11-03,20,158.25
2023-11-03,21,252.77
2023-11-04,8,587.69
2023-11-04,9,1001.94
2023-11-04,10,224.95
2023-11-04,11,271.65
2023-11-04,12,668.11
2023-11-04,13,293.98
2023-11-04,14,949.12
2023-11-04,15,458.68
2023-11-04,16,1453.83
2023-11-04,17,565.1
2023-11-04,18,933.04
2023-11-04,19,889.77
2023-11-04,20,359.92
2023-11-04,21,929.24
2023-11-05,8,702.44
2023-11-05,9,417.51
2023-11-05,10,976.55
2023-11-05,11,494.04
2023-11-05,12,984.27
2023-11-05,13,930.5
2023-11-05,14,565.02
2023-11-05,15,427.45
2023-11-05,16,279.61
2023-11-05,17,623.31
2023-11-05,18,1413.13
2023-11-05,19,343.73
2023-11-05,20,252.65
2023-11-05,21,869.24
2023-11-06,8,138.3
2023-11-06,9,553.2
2023-11-06,10,492.74
2023-11-06,11,159.77
2023-11-06,12,522.63
2023-11-06,13,368.28
2023-11-06,14,264.2
2023-11-06,15,199.12
2023-11-06,16,193.08
2023-11-06,17,652.34
2023-11-06,18,301.18
2023-11-06,19,393.65
2023-11-06,20,99.63
2023-11-06,21,224.64
2023-11-07,8,338.2
2023-11-07,9,450.69
2023-11-07,10,287.71
2023-11-07,11,836.28
2023-11-07,12,814.11
2023-11-07,13,488.53
2023-11-07,14,320.78
2023-11-07,15,206.77
2023-11-07,16,575.03
2023-11-07,17,389.08
2023-11-07,18,589.45
2023-11-07,19,712.84
2023-11-07,20,305.63
2023-11-07,21,105.91
2023-11-08,8,172.17
2023-11-08,9,146.75
2023-11-08,10,143.32
2023-11-08,11,260.88
2023-11-08,12,383.13
2023-11-08,13,218.42
2023-11-08,14,288.24
2023-11-08,15,215.66
2023-11-08,16,489.15
2023-11-08,17,461.7
2023-11-08,18,862.49
2023-11-08,19,89.71
2023-11-08,20,281.65
2023-11-08,21,305.9
2023-11-09,8,394.26
2023-11-09,9,563.63
2023-11-09,10,522.23
2023-11-09,11,252.7
2023-11-09,12,571.01
2023-11-09,13,310.33
2023-11-09,14,192.61
2023-11-09,15,338.1
2023-11-09,16,454.59
2023-11-09,17,449.06
2023-11-09,18,353.37
2023-11-09,19,152.13
2023-11-09,20,165.02
2023-11-09,21,112.41
2023-11-10,8,259.03
2023-11-10,9,399.39
2023-11-10,10,230.45
2023-11-10,11,634.7
2023-11-10,12,651.45
2023-11-10,13,344.72
2023-11-10,14,97.39
2023-11-10,15,154.98
2023-11-10,16,621.86
2023-11-10,17,741.03
2023-11-10,18,688.29
2023-11-10,19,236.96
2023-11-10,20,271.63
2023-11-10,21,473.01
2023-11-11,8,480.89
2023-11-11,9,273.44
2023-11-11,10,411.37
2023-11-11,11,750.54
2023-11-11,12,838.32
2023-11-11,13,981.06
2023-11-11,14,263.1
2023-11-11,15,479.98
2023-11-11,16,1072.44
2023-11-11,17,316.1
2023-11-11,18,949.97
2023-11-11,19,729.78
2023-11-11,20,912.57
2023-11-11,21,421.49
2023-11-12,8,208.48
2023-11-12,9,340.26
2023-11-12,10,257.55
2023-11-12,11,366.48
2023-11-12,12,471.78
2023-11-12,13,611.89
2023-11-12,14,796.64
2023-11-12,15,613.33
2023-11-12,16,1270.41
2023-11-12,17,1135.59
2023-11-12,18,578.84
2023-11-12,19,291.16
2023-11-12,20,480.87
2023-11-12,21,1004.04
2023-11-13,8,390.54
2023-11-13,9,83.13
2023-11-13,10,199.05
2023-11-13,11,772.89
2023-11-13,12,146.09
2023-11-13,13,336.61
2023-11-13,14,288.56
2023-11-13,15,270.65
2023-11-13,16,696.29
2023-11-13,17,385.74
2023-11-13,18,651.7
2023-11-13,19,277.79
2023-11-13,20,476.41
2023-11-13,21,318.0
2023-11-14,8,439.64
2023-11-14,9,323.11
2023-11-14,10,84.48
2023-11-14,11,686.34
2023-11-14,12,591.28
2023-11-14,13,774.98
2023-11-14,14,374.52
2023-11-14,15,289.49
2023-11-14,16,368.89
2023-11-14,17,795.03
2023-11-14,18,801.29
2023-11-14,19,446.02
2023-11-14,20,399.52
2023-11-14,21,158.3
2023-11-15,8,118.24
2023-11-15,9,157.31
2023-11-15,10,171.21
2023-11-15,11,352.61
2023-11-15,12,484.16
2023-11-15,13,594.97
2023-11-15,14,150.8
2023-11-15,15,216.59
2023-11-15,16,228.32
2023-11-15,17,361.39
2023-11-15,18,479.46
2023-11-15,19,388.45
2023-11-15,20,182.6
2023-11-15,21,186.9
2023-11-16,8,168.53
2023-11-16,9,593.23
2023-11-16,10,263.33
2023-11-16,11,453.54
2023-11-16,12,500.26
2023-11-16,13,587.07
2023-11-16,14,203.6
2023-11-16,15,118.17
2023-11-16,16,336.41
2023-11-16,17,638.75
2023-11-16,18,364.23
2023-11-16,19,101.62
2023-11-16,20,263.1
2023-11-16,21,162.44
2023-11-17,8,592.1
2023-11-17,9,494.87
2023-11-17,10,117.21
2023-11-17,11,404.37
2023-11-17,12,454.99
2023-11-17,13,258.79
2023-11-17,14,253.94
2023-11-17,15,243.61
2023-11-17,16,338.1
2023-11-17,17,448.46
2023-11-17,18,521.97
2023-11-17,19,321.23
2023-11-17,20,215.9
2023-11-17,21,317.22
2023-11-18,8,339.85
2023-11-18,9,382.31
2023-11-18,10,756.31
2023-11-18,11,418.99
2023-11-18,12,784.37
2023-11-18,13,753.04
2023-11-18,14,321.22
2023-11-18,15,476.61
2023-11-18,16,761.77
2023-11-18,17,1211.39
2023-11-18,18,425.1
2023-11-18,19,735.85
2023-11-18,20,471.9
2023-11-18,21,388.63
2023-11-19,8,1217.26
2023-11-19,9,441.75
2023-11-19,10,289.97
2023-11-19,11,763.94
2023-11-19,12,338.11
2023-11-19,13,936.44
2023-11-19,14,841.11
2023-11-19,15,918.29
2023-11-19,16,302.6
2023-11-19,17,936.1
2023-11-19,18,524.71
2023-11-19,19,565.45
2023-11-19,20,667.55
2023-11-19,21,752.05
2023-11-20,8,136.31
2023-11-20,9,155.37
2023-11-20,10,67.87
2023-11-20,11,499.13
2023-11-20,12,248.69
2023-11-20,13,549.88
2023-11-20,14,215.02
2023-11-20,15,358.55
2023-11-20,16,505.83
2023-11-20,17,757.26
2023-11-20,18,569.83
2023-11-20,19,451.63
2023-11-20,20,196.86
2023-11-20,21,106.3
2023-11-21,8,411.18
2023-11-21,9,136.67
2023-11-21,10,226.05
2023-11-21,11,536.19
2023-11-21,12,558.13
2023-11-21,13,297.19
2023-11-21,14,243.93
2023-11-21,15,195.75
2023-11-21,16,736.25
2023-11-21,17,698.99
2023-11-21,18,244.14
2023-11-21,19,114.38
2023-11-21,20,411.32
2023-11-21,21,163.91
2023-11-22,8,323.58
2023-11-22,9,241.13
2023-11-22,10,520.51
2023-11-22,11,417.1
2023-11-22,12,208.34
2023-11-22,13,474.33
2023-11-22,14,174.34
2023-11-22,15,190.24
2023-11-22,16,443.3
2023-11-22,17,547.46
2023-11-22,18,797.98
2023-11-22,19,97.6
2023-11-22,20,574.61
2023-11-22,21,523.97
2023-11-23,8,616.18
2023-11-23,9,297.37
2023-11-23,10,252.57
2023-11-23,11,199.55
2023-11-23,12,256.45
2023-11-23,13,312.25
2023-11-23,14,364.73
2023-11-23,15,134.85
2023-11-23,16,324.94
2023-11-23,17,291.36
2023-11-23,18,308.25
2023-11-23,19,599.78
2023-11-23,20,184.38
2023-11-23,21,572.97
2023-11-24,8,114.12
2023-11-24,9,358.86
2023-11-24,10,159.59
2023-11-24,11,469.45
2023-11-24,12,571.14
2023-11-24,13,334.09
2023-11-24,14,155.08
2023-11-24,15,254.22
2023-11-24,16,231.02
2023-11-24,17,379.95
2023-11-24,18,489.21
2023-11-24,19,106.3
2023-11-24,20,188.46
2023-11-24,21,479.56
2023-11-25,8,498.47
2023-11-25,9,575.81
2023-11-25,10,724.22
2023-11-25,11,532.21
2023-11-25,12,772.8
2023-11-25,13,374.37
2023-11-25,14,282.0
2023-11-25,15,532.76
2023-11-25,16,1278.04
2023-11-25,17,669.58
2023-11-25,18,1039.33
2023-11-25,19,818.18
2023-11-25,20,511.04
2023-11-25,21,493.77
2023-11-26,8,750.61
2023-11-26,9,688.25
2023-11-26,10,311.49
2023-11-26,11,776.26
2023-11-26,12,859.52
2023-11-26,13,1059.91
2023-11-26,14,465.88
2023-11-26,15,482.03
2023-11-26,16,1433.01
2023-11-26,17,1344.14
2023-11-26,18,318.56
2023-11-26,19,621.32
2023-11-26,20,929.78
2023-11-26,21,327.36
2023-11-27,8,422.12
2023-11-27,9,189.08
2023-11-27,10,362.22
2023-11-27,11,223.5
2023-11-27,12,355.7
2023-11-27,13,131.43
2023-11-27,14,124.93
2023-11-27,15,328.8
2023-11-27,16,799.98
2023-11-27,17,803.55
2023-11-27,18,640.41
2023-11-27,19,359.78
2023-11-27,20,339.81
2023-11-27,21,146.24
2023-11-28,8,493.7
2023-11-28,9,207.97
2023-11-28,10,164.42
2023-11-28,11,387.79
2023-11-28,12,209.83
2023-11-28,13,249.44
2023-11-28,14,233.51
2023-11-28,15,221.12
2023-11-28,16,478.87
2023-11-28,17,379.99
2023-11-28,18,212.42
2023-11-28,19,529.23
2023-11-28,20,335.93
2023-11-28,21,341.52
2023-11-29,8,349.03
2023-11-29,9,355.3
2023-11-29,10,307.04
2023-11-29,11,223.23
2023-11-29,12,269.17
2023-11-29,13,257.46
2023-11-29,14,364.77
2023-11-29,15,278.31
2023-11-29,16,288.68
2023-11-29,17,407.72
2023-11-29,18,584.9
2023-11-29,19,369.88
2023-11-29,20,290.22
2023-11-29,21,515.41
2023-11-30,8,388.62
2023-11-30,9,412.05
2023-11-30,10,226.5
2023-11-30,11,609.83
2023-11-30,12,464.07
2023-11-30,13,617.91
2023-11-30,14,432.85
2023-11-30,15,457.08
2023-11-30,16,775.39
2023-11-30,17,414.96
2023-11-30,18,250.94
2023-11-30,19,430.48
2023-11-30,20,353.42
2023-11-30,21,276.17
2023-12-01,8,479.32
2023-12-01,9,362.22
2023-12-01,10,378.03
2023-12-01,11,521.26
2023-12-01,12,749.44
2023-12-01,13,308.6
2023-12-01,14,152.38
2023-12-01,15,377.19
2023-12-01,16,334.45
2023-12-01,17,921.27
2023-12-01,18,596.95
2023-12-01,19,326.93
2023-12-01,20,294.23
2023-12-01,21,237.68
2023-12-02,8,290.28
2023-12-02,9,412.71
2023-12-02,10,787.91
2023-12-02,11,352.49
2023-12-02,12,1046.97
2023-12-02,13,1399.93
2023-12-02,14,487.07
2023-12-02,15,450.24
2023-12-02,16,1222.42
2023-12-02,17,532.36
2023-12-02,18,684.31
2023-12-02,19,361.44
2023-12-02,20,415.91
2023-12-02,21,870.22
2023-12-03,8,802.47
2023-12-03,9,792.82
2023-12-03,10,673.31
2023-12-03,11,770.53
2023-12-03,12,414.73
2023-12-03,13,1024.98
2023-12-03,14,713.79
2023-12-03,15,806.34
2023-12-03,16,697.49
2023-12-03,17,1098.99
2023-12-03,18,489.14
2023-12-03,19,271.48
2023-12-03,20,552.97
2023-12-03,21,748.02
2023-12-04,8,427.57
2023-12-04,9,593.53
2023-12-04,10,72.79
2023-12-04,11,194.49
2023-12-04,12,555.84
2023-12-04,13,459.21
2023-12-04,14,155.47
2023-12-04,15,135.3
2023-12-04,16,518.51
2023-12-04,17,465.27
2023-12-04,18,765.66
2023-12-04,19,215.19
2023-12-04,20,299.19
2023-12-04,21,564.87
2023-12-05,8,208.06
2023-12-05,9,491.33
2023-12-05,10,263.1
2023-12-05,11,512.98
2023-12-05,12,496.17
2023-12-05,13,457.15
2023-12-05,14,204.85
2023-12-05,15,546.04
2023-12-05,16,877.91
2023-12-05,17,235.37
2023-12-05,18,697.14
2023-12-05,19,345.52
2023-12-05,20,189.54
2023-12-05,21,214.89
2023-12-06,8,279.38
2023-12-06,9,159.42
2023-12-06,10,365.32
2023-12-06,11,754.43
2023-12-06,12,629.0
2023-12-06,13,168.62
2023-12-06,14,272.78
2023-12-06,15,310.79
2023-12-06,16,703.9
2023-12-06,17,435.28
2023-12-06,18,834.26
2023-12-06,19,191.09
2023-12-06,20,455.15
2023-12-06,21,342.22
2023-12-07,8,364.72
2023-12-07,9,182.1
2023-12-07,10,284.32
2023-12-07,11,319.17
2023-12-07,12,204.25
2023-12-07,13,569.87
2023-12-07,14,263.14
2023-12-07,15,457.2
2023-12-07,16,849.46
2023-12-07,17,214.75
2023-12-07,18,249.54
2023-12-07,19,385.56
2023-12-07,20,324.42
2023-12-07,21,436.19
2023-12-08,8,152.67
2023-12-08,9,309.52
2023-12-08,10,337.99
2023-12-08,11,165.19
2023-12-08,12,513.19
2023-12-08,13,515.79
2023-12-08,14,293.62
2023-12-08,15,280.9
2023-12-08,16,710.84
2023-12-08,17,801.68
2023-12-08,18,868.22
2023-12-08,19,200.75
2023-12-08,20,231.41
2023-12-08,21,216.35
2023-12-09,8,423.51
2023-12-09,9,796.88
2023-12-09,10,795.68
2023-12-09,11,1152.72
2023-12-09,12,504.99
2023-12-09,13,354.8
2023-12-09,14,586.49
2023-12-09,15,368.72
2023-12-09,16,536.13
2023-12-09,17,1176.11
2023-12-09,18,839.58
2023-12-09,19,872.71
2023-12-09,20,205.09
2023-12-09,21,1072.18
2023-12-10,8,655.9
2023-12-10,9,338.29
2023-12-10,10,334.7
2023-12-10,11,988.95
2023-12-10,12,841.67
2023-12-10,13,726.11
2023-12-10,14,256.92
2023-12-10,15,459.0
2023-12-10,16,422.87
2023-12-10,17,1029.51
2023-12-10,18,325.57
2023-12-10,19,312.22
2023-12-10,20,430.63
2023-12-10,21,547.68
2023-12-11,8,204.84
2023-12-11,9,331.15
2023-12-11,10,128.13
2023-12-11,11,855.74
2023-12-11,12,170.73
2023-12-11,13,429.2
2023-12-11,14,162.32
2023-12-11,15,414.04
2023-12-11,16,529.91
2023-12-11,17,128.65
2023-12-11,18,338.26
2023-12-11,19,250.42
2023-12-11,20,84.63
2023-12-11,21,401.22
2023-12-12,8,237.33
2023-12-12,9,79.4
2023-12-12,10,172.49
2023-12-12,11,342.52
2023-12-12,12,262.53
2023-12-12,13,680.94
2023-12-12,14,366.36
2023-12-12,15,175.57
2023-12-12,16,309.15
2023-12-12,17,640.67
2023-12-12,18,425.64
2023-12-12,19,396.55
2023-12-12,20,160.6
2023-12-12,21,270.9
2023-12-13,8,415.54
2023-12-13,9,241.48
2023-12-13,10,520.4
2023-12-13,11,733.86
2023-12-13,12,541.6
2023-12-13,13,276.43
2023-12-13,14,536.92
2023-12-13,15,339.15
2023-12-13,16,866.66
2023-12-13,17,253.73
2023-12-13,18,756.0
2023-12-13,19,366.76
2023-12-13,20,424.31
2023-12-13,21,147.11
2023-12-14,8,318.85
2023-12-14,9,243.22
2023-12-14,10,98.87
2023-12-14,11,294.42
2023-12-14,12,792.8
2023-12-14,13,163.3
2023-12-14,14,279.84
2023-12-14,15,192.93
2023-12-14,16,216.37
2023-12-14,17,609.0
2023-12-14,18,499.21
2023-12-14,19,111.93
2023-12-14,20,210.05
2023-12-14,21,259.08
2023-12-15,8,138.72
2023-12-15,9,351.34
2023-12-15,10,566.18
2023-12-15,11,890.85
2023-12-15,12,427.63
2023-12-15,13,595.42
2023-12-15,14,402.9
2023-12-15,15,276.62
2023-12-15,16,566.51
2023-12-15,17,268.94
2023-12-15,18,685.45
2023-12-15,19,532.72
2023-12-15,20,132.22
2023-12-15,21,158.4
2023-12-16,8,256.91
2023-12-16,9,703.04
2023-12-16,10,609.91
2023-12-16,11,1080.64
2023-12-16,12,879.51
2023-12-16,13,327.02
2023-12-16,14,151.8
2023-12-16,15,750.0
2023-12-16,16,1129.08
2023-12-16,17,1048.86
2023-12-16,18,556.76
2023-12-16,19,491.13
2023-12-16,20,444.4
2023-12-16,21,567.84
2023-12-17,8,790.3
2023-12-17,9,480.31
2023-12-17,10,953.17
2023-12-17,11,1417.02
2023-12-17,12,815.8
2023-12-17,13,509.36
2023-12-17,14,594.71
2023-12-17,15,830.43
2023-12-17,16,1020.82
2023-12-17,17,1400.5
2023-12-17,18,1081.29
2023-12-17,19,487.76
2023-12-17,20,665.86
2023-12-17,21,924.69
2023-12-18,8,486.12
2023-12-18,9,207.84
2023-12-18,10,183.23
2023-12-18,11,219.94
2023-12-18,12,480.54
2023-12-18,13,316.44
2023-12-18,14,144.03
2023-12-18,15,383.89
2023-12-18,16,474.22
2023-12-18,17,300.49
2023-12-18,18,658.04
2023-12-18,19,105.27
2023-12-18,20,145.65
2023-12-18,21,211.73
2023-12-19,8,502.78
2023-12-19,9,405.13
2023-12-19,10,451.84
2023-12-19,11,321.41
2023-12-19,12,156.38
2023-12-19,13,470.73
2023-12-19,14,382.52
2023-12-19,15,461.17
2023-12-19,16,666.56
2023-12-19,17,360.49
2023-12-19,18,1031.05
2023-12-19,19,149.62
2023-12-19,20,530.77
2023-12-19,21,748.9
2023-12-20,8,560.12
2023-12-20,9,145.71
2023-12-20,10,175.27
2023-12-20,11,500.16
2023-12-20,12,204.99
2023-12-20,13,116.8
2023-12-20,14,125.75
2023-12-20,15,209.53
2023-12-20,16,527.25
2023-12-20,17,605.87
2023-12-20,18,179.79
2023-12-20,19,107.48
2023-12-20,20,338.22
2023-12-20,21,346.18
2023-12-21,8,249.37
2023-12-21,9,397.19
2023-12-21,10,306.44
2023-12-21,11,611.34
2023-12-21,12,776.01
2023-12-21,13,306.73
2023-12-21,14,89.28
2023-12-21,15,151.2
2023-12-21,16,247.61
2023-12-21,17,350.33
2023-12-21,18,621.84
2023-12-21,19,223.95
2023-12-21,20,95.6
2023-12-21,21,250.36
2023-12-22,8,513.76
2023-12-22,9,290.13
2023-12-22,10,567.06
2023-12-22,11,568.21
2023-12-22,12,246.95
2023-12-22,13,390.13
2023-12-22,14,289.97
2023-12-22,15,258.32
2023-12-22,16,231.84
2023-12-22,17,813.23
2023-12-22,18,840.91
2023-12-22,19,299.32
2023-12-22,20,239.5
2023-12-22,21,310.91
2023-12-23,8,919.31
2023-12-23,9,237.15
2023-12-23,10,290.8
2023-12-23,11,489.17
2023-12-23,12,668.99
2023-12-23,13,1123.54
2023-12-23,14,833.59
2023-12-23,15,548.33
2023-12-23,16,742.38
2023-12-23,17,1089.86
2023-12-23,18,811.33
2023-12-23,19,230.07
2023-12-23,20,555.5
2023-12-23,21,486.54
2023-12-24,8,363.03
2023-12-24,9,961.67
2023-12-24,10,684.48
2023-12-24,11,821.1
2023-12-24,12,509.98
2023-12-24,13,1282.8
2023-12-24,14,272.95
2023-12-24,15,535.95
2023-12-24,16,1071.02
2023-12-24,17,1010.79
2023-12-24,18,290.08
2023-12-24,19,325.29
2023-12-24,20,685.77
2023-12-24,21,354.82
2023-12-25,8,438.0
2023-12-25,9,394.49
2023-12-25,10,105.84
2023-12-25,11,254.01
2023-12-25,12,386.06
2023-12-25,13,594.71
2023-12-25,14,277.37
2023-12-25,15,497.89
2023-12-25,16,172.3
2023-12-25,17,244.89
2023-12-25,18,527.73
2023-12-25,19,79.09
2023-12-25,20,381.52
2023-12-25,21,573.72
2023-12-26,8,347.96
2023-12-26,9,339.29
2023-12-26,10,390.95
2023-12-26,11,160.18
2023-12-26,12,142.73
2023-12-26,13,493.86
2023-12-26,14,419.43
2023-12-26,15,461.22
2023-12-26,16,599.13
2023-12-26,17,200.5
2023-12-26,18,441.18
2023-12-26,19,118.67
2023-12-26,20,137.07
2023-12-26,21,338.7
2023-12-27,8,306.2
2023-12-27,9,234.15
2023-12-27,10,316.28
2023-12-27,11,885.85
2023-12-27,12,405.86
2023-12-27,13,248.66
2023-12-27,14,138.88
2023-12-27,15,356.28
2023-12-27,16,466.09
2023-12-27,17,818.93
2023-12-27,18,210.35
2023-12-27,19,100.75
2023-12-27,20,323.38
2023-12-27,21,386.67
2023-12-28,8,187.82
2023-12-28,9,233.63
2023-12-28,10,268.13
2023-12-28,11,201.18
2023-12-28,12,211.61
2023-12-28,13,381.16
2023-12-28,14,347.52
2023-12-28,15,10.77
2023-12-28,16,673.34
2023-12-28,17,188.62
2023-12-28,18,691.21
2023-12-28,19,329.5
2023-12-28,20,417.5
2023-12-28,21,475.5
2023-12-29,8,320.78
2023-12-29,9,204.07
2023-12-29,10,172.02
2023-12-29,11,776.01
2023-12-29,12,814.76
2023-12-29,13,427.44
2023-12-29,14,418.13
2023-12-29,15,211.12
2023-12-29,16,203.88
2023-12-29,17,181.59
2023-12-29,18,697.78
2023-12-29,19,210.77
2023-12-29,20,340.93
2023-12-29,21,242.78
2023-12-30,8,449.39
2023-12-30,9,646.36
2023-12-30,10,438.46
2023-12-30,11,880.16
2023-12-30,12,334.41
2023-12-30,13,384.75
2023-12-30,14,976.4
2023-12-30,15,659.79
2023-12-30,16,291.57
2023-12-30,17,630.73
2023-12-30,18,679.13
2023-12-30,19,897.87
2023-12-30,20,537.64
2023-12-30,21,510.03
2023-12-31,8,908.9
2023-12-31,9,239.55
2023-12-31,10,772.12
2023-12-31,11,936.68
2023-12-31,12,437.84
2023-12-31,13,480.13
2023-12-31,14,783.38
2023-12-31,15,278.87
2023-12-31,16,714.57
2023-12-31,17,634.45
2023-12-31,18,741.48
2023-12-31,19,1016.69
2023-12-31,20,446.61
2023-12-31,21,628.24
